Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,year,lap_time_seconds,is_pit_stop,stint_lap_number,total_stint_laps,avg_stint_pace,delta_to_avg,is_out_lap,is_in_lap
0 days 00:19:46.692000,VET,5,0 days 00:01:35.521000,7.0,1.0,,,0 days 00:00:30.444000,0 days 00:00:41.369000,0 days 00:00:23.708000,0 days 00:18:41.638000,0 days 00:19:23.007000,0 days 00:19:46.715000,238.0,254.0,280.0,297.0,False,SUPERSOFT,8.0,False,Ferrari,0 days 00:18:11.171000,,1,1.0,False,,False,True,2018,95.521,False,5.0,16.0,100.810625,-5.289625000000001,False,False
0 days 00:21:22.387000,VET,5,0 days 00:01:35.695000,8.0,1.0,,,0 days 00:00:30.538000,0 days 00:00:41.438000,0 days 00:00:23.719000,0 days 00:20:17.253000,0 days 00:20:58.691000,0 days 00:21:22.410000,235.0,253.0,278.0,294.0,False,SUPERSOFT,9.0,False,Ferrari,0 days 00:19:46.692000,,1,1.0,False,,False,True,2018,95.695,False,6.0,16.0,100.810625,-5.1156250000000085,False,False
0 days 00:22:58.202000,VET,5,0 days 00:01:35.815000,9.0,1.0,,,0 days 00:00:30.485000,0 days 00:00:41.504000,0 days 00:00:23.826000,0 days 00:21:52.895000,0 days 00:22:34.399000,0 days 00:22:58.225000,236.0,253.0,278.0,295.0,False,SUPERSOFT,10.0,False,Ferrari,0 days 00:21:22.387000,,1,1.0,False,,False,True,2018,95.815,False,7.0,16.0,100.810625,-4.995625000000004,False,False
0 days 00:24:33.923000,VET,5,0 days 00:01:35.721000,10.0,1.0,,,0 days 00:00:30.504000,0 days 00:00:41.422000,0 days 00:00:23.795000,0 days 00:23:28.729000,0 days 00:24:10.151000,0 days 00:24:33.946000,235.0,253.0,279.0,294.0,False,SUPERSOFT,11.0,False,Ferrari,0 days 00:22:58.202000,,1,1.0,False,,False,True,2018,95.721,False,8.0,16.0,100.810625,-5.089624999999998,False,False
0 days 00:26:09.892000,VET,5,0 days 00:01:35.969000,11.0,1.0,,,0 days 00:00:30.519000,0 days 00:00:41.624000,0 days 00:00:23.826000,0 days 00:25:04.465000,0 days 00:25:46.089000,0 days 00:26:09.915000,236.0,253.0,278.0,295.0,False,SUPERSOFT,12.0,False,Ferrari,0 days 00:24:33.923000,,12,1.0,False,,False,True,2018,95.969,False,9.0,16.0,100.810625,-4.841625000000008,False,False
0 days 00:27:45.989000,VET,5,0 days 00:01:36.097000,12.0,1.0,,,0 days 00:00:30.584000,0 days 00:00:41.634000,0 days 00:00:23.879000,0 days 00:26:40.499000,0 days 00:27:22.133000,0 days 00:27:46.012000,236.0,253.0,279.0,295.0,False,SUPERSOFT,13.0,False,Ferrari,0 days 00:26:09.892000,,1,1.0,False,,False,True,2018,96.097,False,10.0,16.0,100.810625,-4.7136250000000075,False,False
0 days 00:29:22.285000,VET,5,0 days 00:01:36.296000,13.0,1.0,,,0 days 00:00:30.594000,0 days 00:00:41.738000,0 days 00:00:23.964000,0 days 00:28:16.606000,0 days 00:28:58.344000,0 days 00:29:22.308000,234.0,251.0,279.0,,False,SUPERSOFT,14.0,False,Ferrari,0 days 00:27:45.989000,,1,1.0,False,,False,True,2018,96.296,False,11.0,16.0,100.810625,-4.514624999999995,False,False
0 days 00:30:58.779000,VET,5,0 days 00:01:36.494000,14.0,1.0,,,0 days 00:00:30.621000,0 days 00:00:41.800000,0 days 00:00:24.073000,0 days 00:29:52.929000,0 days 00:30:34.729000,0 days 00:30:58.802000,237.0,250.0,279.0,296.0,False,SUPERSOFT,15.0,False,Ferrari,0 days 00:29:22.285000,,1,1.0,False,,False,True,2018,96.494,False,12.0,16.0,100.810625,-4.316625000000002,False,False
0 days 00:32:35.211000,VET,5,0 days 00:01:36.432000,15.0,1.0,,,0 days 00:00:30.712000,0 days 00:00:41.824000,0 days 00:00:23.896000,0 days 00:31:29.514000,0 days 00:32:11.338000,0 days 00:32:35.234000,235.0,253.0,279.0,295.0,False,SUPERSOFT,16.0,False,Ferrari,0 days 00:30:58.779000,,1,1.0,False,,False,True,2018,96.432,False,13.0,16.0,100.810625,-4.3786249999999995,False,False
0 days 00:34:11.804000,VET,5,0 days 00:01:36.593000,16.0,1.0,,,0 days 00:00:30.736000,0 days 00:00:41.864000,0 days 00:00:23.993000,0 days 00:33:05.970000,0 days 00:33:47.834000,0 days 00:34:11.827000,236.0,254.0,281.0,298.0,False,SUPERSOFT,17.0,False,Ferrari,0 days 00:32:35.211000,,1,1.0,False,,False,True,2018,96.593,False,14.0,16.0,100.810625,-4.217624999999998,False,False
0 days 00:35:51.114000,VET,5,0 days 00:01:39.310000,17.0,1.0,,0 days 00:37:25.563000,0 days 00:00:30.692000,0 days 00:00:41.863000,0 days 00:00:26.755000,0 days 00:34:42.519000,0 days 00:35:24.382000,0 days 00:35:51.137000,237.0,254.0,,299.0,False,SUPERSOFT,18.0,False,Ferrari,0 days 00:34:11.804000,,1,2.0,False,,False,False,2018,99.31,True,15.0,16.0,100.810625,-1.5006249999999994,False,False
0 days 00:37:45.822000,VET,5,0 days 00:01:54.708000,18.0,1.0,0 days 00:37:49.988000,,0 days 00:00:50.786000,0 days 00:00:40.514000,0 days 00:00:23.408000,0 days 00:36:41.923000,0 days 00:37:22.437000,0 days 00:37:45.845000,240.0,252.0,278.0,227.0,False,SUPERSOFT,19.0,False,Ferrari,0 days 00:35:51.114000,,1,4.0,False,,False,False,2018,114.708,True,16.0,16.0,100.810625,13.897374999999997,False,True
0 days 00:39:20.518000,VET,5,0 days 00:01:34.696000,19.0,2.0,,,0 days 00:00:30.347000,0 days 00:00:40.965000,0 days 00:00:23.384000,0 days 00:38:16.192000,0 days 00:38:57.157000,0 days 00:39:20.541000,233.0,251.0,280.0,287.0,True,SOFT,1.0,True,Ferrari,0 days 00:37:45.822000,,1,3.0,False,,False,True,2018,94.696,False,1.0,39.0,95.18547368421054,-0.4894736842105374,True,False
0 days 00:40:54.971000,VET,5,0 days 00:01:34.453000,20.0,2.0,,,0 days 00:00:29.980000,0 days 00:00:41.060000,0 days 00:00:23.413000,0 days 00:39:50.521000,0 days 00:40:31.581000,0 days 00:40:54.994000,239.0,249.0,280.0,297.0,True,SOFT,2.0,True,Ferrari,0 days 00:39:20.518000,,1,2.0,False,,False,True,2018,94.453,False,2.0,39.0,95.18547368421054,-0.7324736842105324,False,False
0 days 00:42:29.632000,VET,5,0 days 00:01:34.661000,21.0,2.0,,,0 days 00:00:30.267000,0 days 00:00:40.969000,0 days 00:00:23.425000,0 days 00:41:25.261000,0 days 00:42:06.230000,0 days 00:42:29.655000,236.0,254.0,280.0,,False,SOFT,3.0,True,Ferrari,0 days 00:40:54.971000,,1,2.0,False,,False,True,2018,94.661,False,3.0,39.0,95.18547368421054,-0.524473684210534,False,False
0 days 00:44:04.245000,VET,5,0 days 00:01:34.613000,22.0,2.0,,,0 days 00:00:30.139000,0 days 00:00:40.969000,0 days 00:00:23.505000,0 days 00:42:59.794000,0 days 00:43:40.763000,0 days 00:44:04.268000,239.0,256.0,281.0,298.0,False,SOFT,4.0,True,Ferrari,0 days 00:42:29.632000,,1,2.0,False,,False,True,2018,94.613,False,4.0,39.0,95.18547368421054,-0.5724736842105358,False,False
0 days 00:45:39.278000,VET,5,0 days 00:01:35.033000,23.0,2.0,,,0 days 00:00:30.217000,0 days 00:00:41.288000,0 days 00:00:23.528000,0 days 00:44:34.485000,0 days 00:45:15.773000,0 days 00:45:39.301000,237.0,254.0,285.0,297.0,False,SOFT,5.0,True,Ferrari,0 days 00:44:04.245000,,1,2.0,False,,False,True,2018,95.033,False,5.0,39.0,95.18547368421054,-0.1524736842105341,False,False
0 days 00:47:15.580000,VET,5,0 days 00:01:36.302000,24.0,2.0,,,0 days 00:00:30.285000,0 days 00:00:41.814000,0 days 00:00:24.203000,0 days 00:46:09.586000,0 days 00:46:51.400000,0 days 00:47:15.603000,239.0,246.0,298.0,306.0,False,SOFT,6.0,True,Ferrari,0 days 00:45:39.278000,,1,2.0,False,,False,True,2018,96.302,False,6.0,39.0,95.18547368421054,1.1165263157894714,False,False
0 days 00:48:50.169000,VET,5,0 days 00:01:34.589000,25.0,2.0,,,0 days 00:00:29.933000,0 days 00:00:41.127000,0 days 00:00:23.529000,0 days 00:47:45.536000,0 days 00:48:26.663000,0 days 00:48:50.192000,,255.0,280.0,321.0,False,SOFT,7.0,True,Ferrari,0 days 00:47:15.580000,,1,1.0,False,,False,True,2018,94.589,False,7.0,39.0,95.18547368421054,-0.5964736842105367,False,False
0 days 00:50:24.896000,VET,5,0 days 00:01:34.727000,26.0,2.0,,,0 days 00:00:30.261000,0 days 00:00:40.943000,0 days 00:00:23.523000,0 days 00:49:20.453000,0 days 00:50:01.396000,0 days 00:50:24.919000,238.0,255.0,280.0,297.0,False,SOFT,8.0,True,Ferrari,0 days 00:48:50.169000,,1,1.0,False,,False,True,2018,94.727,False,8.0,39.0,95.18547368421054,-0.4584736842105315,False,False
0 days 00:51:59.840000,VET,5,0 days 00:01:34.944000,27.0,2.0,,,0 days 00:00:30.345000,0 days 00:00:41.054000,0 days 00:00:23.545000,0 days 00:50:55.264000,0 days 00:51:36.318000,0 days 00:51:59.863000,237.0,250.0,281.0,,False,SOFT,9.0,True,Ferrari,0 days 00:50:24.896000,,12,1.0,False,,False,True,2018,94.944,False,9.0,39.0,95.18547368421054,-0.24147368421053272,False,False
0 days 00:53:34.793000,VET,5,0 days 00:01:34.953000,28.0,2.0,,,0 days 00:00:30.302000,0 days 00:00:41.222000,0 days 00:00:23.429000,0 days 00:52:30.165000,0 days 00:53:11.387000,0 days 00:53:34.816000,,250.0,283.0,299.0,False,SOFT,10.0,True,Ferrari,0 days 00:51:59.840000,,1,1.0,False,,False,True,2018,94.953,False,10.0,39.0,95.18547368421054,-0.23247368421053238,False,False
0 days 00:55:10.295000,VET,5,0 days 00:01:35.502000,29.0,2.0,,,0 days 00:00:30.286000,0 days 00:00:41.452000,0 days 00:00:23.764000,0 days 00:54:05.102000,0 days 00:54:46.554000,0 days 00:55:10.318000,236.0,251.0,282.0,300.0,False,SOFT,11.0,True,Ferrari,0 days 00:53:34.793000,,1,1.0,False,,False,True,2018,95.502,False,11.0,39.0,95.18547368421054,0.31652631578946,False,False
0 days 00:56:45.610000,VET,5,0 days 00:01:35.315000,30.0,2.0,,,0 days 00:00:30.234000,0 days 00:00:41.540000,0 days 00:00:23.541000,0 days 00:55:40.552000,0 days 00:56:22.092000,0 days 00:56:45.633000,237.0,250.0,281.0,299.0,False,SOFT,12.0,True,Ferrari,0 days 00:55:10.295000,,1,1.0,False,,False,True,2018,95.315,False,12.0,39.0,95.18547368421054,0.1295263157894624,False,False
0 days 00:58:20.497000,VET,5,0 days 00:01:34.887000,31.0,2.0,,,0 days 00:00:30.320000,0 days 00:00:41.097000,0 days 00:00:23.470000,0 days 00:57:15.953000,0 days 00:57:57.050000,0 days 00:58:20.520000,,254.0,282.0,296.0,False,SOFT,13.0,True,Ferrari,0 days 00:56:45.610000,,1,1.0,False,,False,True,2018,94.887,False,13.0,39.0,95.18547368421054,-0.2984736842105349,False,False
0 days 00:59:55.377000,VET,5,0 days 00:01:34.880000,32.0,2.0,,,0 days 00:00:30.291000,0 days 00:00:41.050000,0 days 00:00:23.539000,0 days 00:58:50.811000,0 days 00:59:31.861000,0 days 00:59:55.400000,235.0,252.0,283.0,298.0,False,SOFT,14.0,True,Ferrari,0 days 00:58:20.497000,,1,1.0,False,,False,True,2018,94.88,False,14.0,39.0,95.18547368421054,-0.3054736842105399,False,False
0 days 01:01:30.466000,VET,5,0 days 00:01:35.089000,33.0,2.0,,,0 days 00:00:30.207000,0 days 00:00:41.224000,0 days 00:00:23.658000,0 days 01:00:25.607000,0 days 01:01:06.831000,0 days 01:01:30.489000,238.0,252.0,289.0,,False,SOFT,15.0,True,Ferrari,0 days 00:59:55.377000,,1,1.0,False,,False,True,2018,95.089,False,15.0,39.0,95.18547368421054,-0.0964736842105367,False,False
0 days 01:03:05.195000,VET,5,0 days 00:01:34.729000,34.0,2.0,,,0 days 00:00:30.254000,0 days 00:00:41.105000,0 days 00:00:23.370000,0 days 01:02:00.743000,0 days 01:02:41.848000,0 days 01:03:05.218000,,253.0,284.0,292.0,False,SOFT,16.0,True,Ferrari,0 days 01:01:30.466000,,1,1.0,False,,False,True,2018,94.729,False,16.0,39.0,95.18547368421054,-0.45647368421053613,False,False
0 days 01:04:40.007000,VET,5,0 days 00:01:34.812000,35.0,2.0,,,0 days 00:00:30.127000,0 days 00:00:41.266000,0 days 00:00:23.419000,0 days 01:03:35.345000,0 days 01:04:16.611000,0 days 01:04:40.030000,237.0,254.0,282.0,299.0,False,SOFT,17.0,True,Ferrari,0 days 01:03:05.195000,,1,1.0,False,,False,True,2018,94.812,False,17.0,39.0,95.18547368421054,-0.3734736842105377,False,False
0 days 01:06:14.598000,VET,5,0 days 00:01:34.591000,36.0,2.0,,,0 days 00:00:30.192000,0 days 00:00:40.926000,0 days 00:00:23.473000,0 days 01:05:10.222000,0 days 01:05:51.148000,0 days 01:06:14.621000,,251.0,282.0,296.0,False,SOFT,18.0,True,Ferrari,0 days 01:04:40.007000,,1,1.0,False,,False,True,2018,94.591,False,18.0,39.0,95.18547368421054,-0.5944736842105414,False,False
0 days 01:07:49.195000,VET,5,0 days 00:01:34.597000,37.0,2.0,,,0 days 00:00:30.149000,0 days 00:00:41.091000,0 days 00:00:23.357000,0 days 01:06:44.770000,0 days 01:07:25.861000,0 days 01:07:49.218000,238.0,252.0,283.0,297.0,False,SOFT,19.0,True,Ferrari,0 days 01:06:14.598000,,1,1.0,False,,False,True,2018,94.597,False,19.0,39.0,95.18547368421054,-0.5884736842105411,False,False
0 days 01:09:23.943000,VET,5,0 days 00:01:34.748000,38.0,2.0,,,0 days 00:00:30.333000,0 days 00:00:41.032000,0 days 00:00:23.383000,0 days 01:08:19.551000,0 days 01:09:00.583000,0 days 01:09:23.966000,236.0,251.0,284.0,300.0,False,SOFT,20.0,True,Ferrari,0 days 01:07:49.195000,,1,1.0,False,,False,True,2018,94.748,False,20.0,39.0,95.18547368421054,-0.4374736842105307,False,False
0 days 01:10:58.743000,VET,5,0 days 00:01:34.800000,39.0,2.0,,,0 days 00:00:30.197000,0 days 00:00:41.178000,0 days 00:00:23.425000,0 days 01:09:54.163000,0 days 01:10:35.341000,0 days 01:10:58.766000,239.0,253.0,284.0,301.0,False,SOFT,21.0,True,Ferrari,0 days 01:09:23.943000,,1,1.0,False,,False,True,2018,94.8,False,21.0,39.0,95.18547368421054,-0.3854736842105382,False,False
0 days 01:12:33.820000,VET,5,0 days 00:01:35.077000,40.0,2.0,,,0 days 00:00:30.316000,0 days 00:00:41.346000,0 days 00:00:23.415000,0 days 01:11:29.082000,0 days 01:12:10.428000,0 days 01:12:33.843000,238.0,251.0,283.0,,False,SOFT,22.0,True,Ferrari,0 days 01:10:58.743000,,12,1.0,False,,False,True,2018,95.077,False,22.0,39.0,95.18547368421054,-0.10847368421053716,False,False
0 days 01:14:08.805000,VET,5,0 days 00:01:34.985000,41.0,2.0,,,0 days 00:00:30.304000,0 days 00:00:41.190000,0 days 00:00:23.491000,0 days 01:13:04.147000,0 days 01:13:45.337000,0 days 01:14:08.828000,237.0,251.0,283.0,298.0,False,SOFT,23.0,True,Ferrari,0 days 01:12:33.820000,,21,1.0,False,,False,True,2018,94.985,False,23.0,39.0,95.18547368421054,-0.2004736842105359,False,False
0 days 01:15:43.883000,VET,5,0 days 00:01:35.078000,42.0,2.0,,,0 days 00:00:30.278000,0 days 00:00:41.324000,0 days 00:00:23.476000,0 days 01:14:39.106000,0 days 01:15:20.430000,0 days 01:15:43.906000,,251.0,284.0,297.0,False,SOFT,24.0,True,Ferrari,0 days 01:14:08.805000,,1,1.0,False,,False,True,2018,95.078,False,24.0,39.0,95.18547368421054,-0.10747368421053238,False,False
0 days 01:17:19.024000,VET,5,0 days 00:01:35.141000,43.0,2.0,,,0 days 00:00:30.373000,0 days 00:00:41.288000,0 days 00:00:23.480000,0 days 01:16:14.279000,0 days 01:16:55.567000,0 days 01:17:19.047000,,249.0,285.0,296.0,False,SOFT,25.0,True,Ferrari,0 days 01:15:43.883000,,1,1.0,False,,False,True,2018,95.141,False,25.0,39.0,95.18547368421054,-0.044473684210529996,False,False
0 days 01:18:54.506000,VET,5,0 days 00:01:35.482000,44.0,2.0,,,0 days 00:00:30.412000,0 days 00:00:41.446000,0 days 00:00:23.624000,0 days 01:17:49.459000,0 days 01:18:30.905000,0 days 01:18:54.529000,236.0,253.0,285.0,299.0,False,SOFT,26.0,True,Ferrari,0 days 01:17:19.024000,,1,1.0,False,,False,True,2018,95.482,False,26.0,39.0,95.18547368421054,0.296526315789464,False,False
0 days 01:20:29.943000,VET,5,0 days 00:01:35.437000,45.0,2.0,,,0 days 00:00:30.474000,0 days 00:00:41.452000,0 days 00:00:23.511000,0 days 01:19:25.003000,0 days 01:20:06.455000,0 days 01:20:29.966000,238.0,252.0,286.0,298.0,False,SOFT,27.0,True,Ferrari,0 days 01:18:54.506000,,1,1.0,False,,False,True,2018,95.437,False,27.0,39.0,95.18547368421054,0.2515263157894623,False,False
0 days 01:22:04.962000,VET,5,0 days 00:01:35.019000,46.0,2.0,,,0 days 00:00:30.421000,0 days 00:00:41.159000,0 days 00:00:23.439000,0 days 01:21:00.387000,0 days 01:21:41.546000,0 days 01:22:04.985000,239.0,251.0,288.0,299.0,False,SOFT,28.0,True,Ferrari,0 days 01:20:29.943000,,1,1.0,False,,False,True,2018,95.019,False,28.0,39.0,95.18547368421054,-0.16647368421052988,False,False
0 days 01:23:40.228000,VET,5,0 days 00:01:35.266000,47.0,2.0,,,0 days 00:00:30.305000,0 days 00:00:41.400000,0 days 00:00:23.561000,0 days 01:22:35.290000,0 days 01:23:16.690000,0 days 01:23:40.251000,237.0,248.0,285.0,307.0,False,SOFT,29.0,True,Ferrari,0 days 01:22:04.962000,,1,1.0,False,,False,True,2018,95.266,False,29.0,39.0,95.18547368421054,0.08052631578947,False,False
0 days 01:25:15.530000,VET,5,0 days 00:01:35.302000,48.0,2.0,,,0 days 00:00:30.468000,0 days 00:00:41.256000,0 days 00:00:23.578000,0 days 01:24:10.719000,0 days 01:24:51.975000,0 days 01:25:15.553000,240.0,251.0,284.0,299.0,False,SOFT,30.0,True,Ferrari,0 days 01:23:40.228000,,1,1.0,False,,False,True,2018,95.302,False,30.0,39.0,95.18547368421054,0.11652631578947137,False,False
0 days 01:26:50.864000,VET,5,0 days 00:01:35.334000,49.0,2.0,,,0 days 00:00:30.379000,0 days 00:00:41.411000,0 days 00:00:23.544000,0 days 01:25:45.932000,0 days 01:26:27.343000,0 days 01:26:50.887000,242.0,251.0,286.0,300.0,False,SOFT,31.0,True,Ferrari,0 days 01:25:15.530000,,1,1.0,False,,False,True,2018,95.334,False,31.0,39.0,95.18547368421054,0.14852631578946784,False,False
0 days 01:28:26.270000,VET,5,0 days 00:01:35.406000,50.0,2.0,,,0 days 00:00:30.469000,0 days 00:00:41.433000,0 days 00:00:23.504000,0 days 01:27:21.356000,0 days 01:28:02.789000,0 days 01:28:26.293000,241.0,251.0,286.0,299.0,False,SOFT,32.0,True,Ferrari,0 days 01:26:50.864000,,1,1.0,False,,False,True,2018,95.406,False,32.0,39.0,95.18547368421054,0.22052631578947057,False,False
0 days 01:30:01.682000,VET,5,0 days 00:01:35.412000,51.0,2.0,,,0 days 00:00:30.503000,0 days 00:00:41.393000,0 days 00:00:23.516000,0 days 01:28:56.796000,0 days 01:29:38.189000,0 days 01:30:01.705000,,250.0,286.0,300.0,False,SOFT,33.0,True,Ferrari,0 days 01:28:26.270000,,1,1.0,False,,False,True,2018,95.412,False,33.0,39.0,95.18547368421054,0.2265263157894708,False,False
0 days 01:31:37.487000,VET,5,0 days 00:01:35.805000,52.0,2.0,,,0 days 00:00:30.536000,0 days 00:00:41.540000,0 days 00:00:23.729000,0 days 01:30:32.241000,0 days 01:31:13.781000,0 days 01:31:37.510000,242.0,249.0,285.0,,False,SOFT,34.0,True,Ferrari,0 days 01:30:01.682000,,1,1.0,False,,False,True,2018,95.805,False,34.0,39.0,95.18547368421054,0.6195263157894715,False,False
0 days 01:33:13.265000,VET,5,0 days 00:01:35.778000,53.0,2.0,,,0 days 00:00:30.653000,0 days 00:00:41.463000,0 days 00:00:23.662000,0 days 01:32:08.163000,0 days 01:32:49.626000,0 days 01:33:13.288000,,253.0,285.0,301.0,False,SOFT,35.0,True,Ferrari,0 days 01:31:37.487000,,1,1.0,False,,False,True,2018,95.778,False,35.0,39.0,95.18547368421054,0.5925263157894705,False,False
0 days 01:34:49.212000,VET,5,0 days 00:01:35.947000,54.0,2.0,,,0 days 00:00:30.544000,0 days 00:00:41.746000,0 days 00:00:23.657000,0 days 01:33:43.832000,0 days 01:34:25.578000,0 days 01:34:49.235000,241.0,252.0,287.0,302.0,False,SOFT,36.0,True,Ferrari,0 days 01:33:13.265000,,1,1.0,False,,False,True,2018,95.947,False,36.0,39.0,95.18547368421054,0.7615263157894674,False,False
0 days 01:36:25.837000,VET,5,0 days 00:01:36.625000,55.0,2.0,,,0 days 00:00:30.917000,0 days 00:00:41.854000,0 days 00:00:23.854000,0 days 01:35:20.152000,0 days 01:36:02.006000,0 days 01:36:25.860000,242.0,251.0,284.0,305.0,False,SOFT,37.0,True,Ferrari,0 days 01:34:49.212000,,1,1.0,False,,False,True,2018,96.625,False,37.0,39.0,95.18547368421054,1.4395263157894647,False,False
0 days 01:38:02.870000,VET,5,0 days 00:01:37.033000,56.0,2.0,,,0 days 00:00:31.026000,0 days 00:00:41.946000,0 days 00:00:24.061000,0 days 01:36:56.886000,0 days 01:37:38.832000,0 days 01:38:02.893000,239.0,250.0,284.0,,False,SOFT,38.0,True,Ferrari,0 days 01:36:25.837000,,1,1.0,False,,False,True,2018,97.033,False,38.0,39.0,95.18547368421054,1.847526315789466,False,False
0 days 01:40:32.870000,VET,5,,57.0,2.0,,,,,,,,,,,,,,SOFT,39.0,True,Ferrari,0 days 01:38:02.870000,,1,,False,,True,False,2018,,False,39.0,39.0,95.18547368421054,,False,True
0 days 00:09:14.770000,RAI,7,0 days 00:01:37.661000,1.0,,,,,0 days 00:00:41.537000,0 days 00:00:23.627000,,0 days 00:08:51.189000,0 days 00:09:14.873000,240.0,249.0,284.0,261.0,False,,,True,Ferrari,0 days 00:07:36.924000,,21,3.0,False,,False,False,2018,97.661,False,,,,,False,False
0 days 00:10:58.356000,RAI,7,0 days 00:01:43.586000,2.0,1.0,,,0 days 00:00:30.493000,0 days 00:00:42.097000,0 days 00:00:30.996000,0 days 00:09:45.283000,0 days 00:10:27.380000,0 days 00:10:58.376000,232.0,245.0,185.0,302.0,True,SUPERSOFT,4.0,False,Ferrari,0 days 00:09:14.770000,,126,3.0,False,,False,False,2018,103.586,False,1.0,18.0,100.84666666666666,2.7393333333333345,True,False
0 days 00:13:06.362000,RAI,7,0 days 00:02:08.006000,3.0,1.0,,,0 days 00:00:38.114000,0 days 00:00:56.235000,0 days 00:00:33.657000,0 days 00:11:36.490000,0 days 00:12:32.725000,0 days 00:13:06.382000,214.0,179.0,166.0,174.0,False,SUPERSOFT,5.0,False,Ferrari,0 days 00:10:58.356000,,6,3.0,False,,False,False,2018,128.006,False,2.0,18.0,100.84666666666666,27.159333333333336,False,False
0 days 00:15:04.326000,RAI,7,0 days 00:01:57.964000,4.0,1.0,,,0 days 00:00:40.874000,0 days 00:00:53.533000,0 days 00:00:23.557000,0 days 00:13:47.256000,0 days 00:14:40.789000,0 days 00:15:04.346000,184.0,247.0,279.0,182.0,False,SUPERSOFT,6.0,False,Ferrari,0 days 00:13:06.362000,,671,3.0,False,,False,False,2018,117.964,False,3.0,18.0,100.84666666666666,17.117333333333335,False,False
0 days 00:16:40.286000,RAI,7,0 days 00:01:35.960000,5.0,1.0,,,0 days 00:00:30.334000,0 days 00:00:41.348000,0 days 00:00:24.278000,0 days 00:15:34.680000,0 days 00:16:16.028000,0 days 00:16:40.306000,237.0,251.0,280.0,296.0,True,SUPERSOFT,7.0,False,Ferrari,0 days 00:15:04.326000,,12,3.0,False,,False,True,2018,95.96,False,4.0,18.0,100.84666666666666,-4.88666666666667,False,False
0 days 00:18:16.041000,RAI,7,0 days 00:01:35.755000,6.0,1.0,,,0 days 00:00:30.365000,0 days 00:00:41.624000,0 days 00:00:23.766000,0 days 00:17:10.671000,0 days 00:17:52.295000,0 days 00:18:16.061000,239.0,246.0,280.0,299.0,True,SUPERSOFT,8.0,False,Ferrari,0 days 00:16:40.286000,,21,3.0,False,,False,True,2018,95.755,False,5.0,18.0,100.84666666666666,-5.091666666666669,False,False
